(-1.3551182,-0.24420857,10.2657385)
(-0.108198214451,-0.0299238530931,0.976822096632)
(-0.167475433261,-0.0470533692567,1.59405914427)
(-0.218799120565,-0.0702347707898,2.06823956394)
(-0.253792736292,-0.103064342522,2.44332879456)
(-0.284414301537,-0.133669280046,2.81844737082)
(-0.304064838833,-0.161325958071,3.20602237658)
(-0.340420326723,-0.179968310147,3.55068458885)
(-0.391593890769,-0.211448651998,3.98696274474)
(-0.409772511064,-0.226455867962,4.33001957394)
(-0.409772511064,-0.226455867962,4.33001957394)
(-0.373651984936,-0.213084967398,4.27842193765)
(-0.346792201011,-0.204641328384,4.24502027525)
(-0.30580552037,-0.211092040413,4.18864231413)
(-0.290516784145,-0.188570121495,4.14845912839)
(-0.301645518525,-0.173158967351,4.16085080578)
(-0.314918844976,-0.166273134379,4.17395996819)
(-0.305064079915,-0.15949517753,4.17957466841)
(-0.277122017391,-0.148364925394,4.15787210832)
(-0.263368519036,-0.130266781387,4.01098205253)
(-0.284538085849,-0.123772858409,4.01992190449)
(-0.315759648709,-0.116684546758,3.99892181945)
(-0.33320321132,-0.108719124642,3.96401513366)
(-0.324568576294,-0.0950124153549,3.99443017015)
(-0.304518744367,-0.0984468009958,4.05919481512)
(-0.289830007787,-0.0927240021997,4.14488529842)
(-0.299108497113,-0.0879806236811,4.10298332721)
(-0.309546648303,-0.0857293149865,4.06982495685)
(-0.313522817553,-0.0657666278844,4.04413097105)
(-0.316189073351,-0.0410148770241,4.06422688474)
(-0.307864692748,-0.0375235921169,4.07320087574)
(-0.312983486743,-0.0405327239882,4.0883768263)
(-0.30674888263,-0.0583947784069,4.08165290411)
(-0.305892396557,-0.0665855993417,4.06804428698)
(-0.308336114681,-0.0586076707756,4.02791956574)
(-0.291227085908,-0.0491303060827,4.00728524408)
(-0.284395972077,-0.044057112868,4.04703776539)
(-0.29799263526,-0.0455544927276,4.02360042143)
(-0.309157417237,-0.0582993943309,3.97871201834)
(-0.337965897743,-0.0762689300741,3.9722778878)
(-0.354829518507,-0.0833906919728,3.99520463002)
(-0.370294461183,-0.0723507249546,3.9991298307)
(-0.37465936939,-0.0510906468002,4.04241005633)
(-0.350986889332,-0.0621499900559,4.10341626585)
(-0.359068594087,-0.0740309694193,4.07523082207)
(-0.394055497154,-0.0845554509455,4.02665185544)
(-0.402328567344,-0.0971088788969,4.00588075953)
(-0.403617045453,-0.0962051574597,4.07257704963)
(-0.387095997492,-0.0764230471229,4.14335135935)
(-0.373736703556,-0.0581789260551,4.1666795517)
(-0.378082941226,-0.0519554269772,4.15752433883)
(-0.394460294825,-0.0656195485995,4.15945237311)
(-0.440006290322,-0.0653645383973,4.09076422181)
(-0.485590369703,-0.0400085346259,4.05581736314)
(-0.504787516959,-0.0335373489429,4.08219647634)
(-0.524689293439,-0.00838135311813,4.11148487789)
(-0.522862935278,0.00350758784293,4.13182333656)
(-0.520413225805,0.0087725150641,4.10034380034)
(-0.530700241134,-0.00861785051415,4.06029978325)
(-0.507918317339,-0.0350111386083,3.98037677234)
(-0.504745122349,-0.0572102562448,3.95588240619)
(-0.50179380417,-0.0626205175378,3.97354497315)
(-0.489018402316,-0.0716161516805,3.99765543371)
(-0.4915637585,-0.0796726305209,3.95313413347)
(-0.490752743007,-0.0812365562343,3.86830385657)
(-0.470795902187,-0.0977582073751,3.84275423048)
(-0.455244825604,-0.113103080413,3.83617349969)
(-0.422539036319,-0.121330113341,3.84752723893)
(-0.42731299127,-0.127910181,3.85995352583)
(-0.427973453167,-0.147828214919,3.90953382694)
(-0.415484846337,-0.172864062711,3.90563621501)
(-0.410154278531,-0.172709016761,3.92283304891)
(-0.392828126321,-0.187510370429,3.93188056933)
(-0.405554592564,-0.209161030312,4.00650579153)
(-0.418548881857,-0.224202335965,4.00677884798)
(-0.434096992,-0.237759836346,3.95306574168)
(-0.452784370506,-0.265674107146,3.96573232757)
(-0.454526598394,-0.289361250369,4.04036579831)
(-0.439515080969,-0.307895192605,4.03013102047)
(-0.433892497683,-0.304837758951,3.97908350766)
(-0.411969371607,-0.318232823072,3.98725238853)
(-0.41119279605,-0.325531704303,3.97830478594)
(-0.398052189152,-0.312702662889,3.94251887575)
(-0.403267921366,-0.309962167443,3.92960355065)
(-0.407011245578,-0.30125217434,3.91116768575)
(-0.376396665375,-0.269770898924,3.90712597092)
(-0.345085800655,-0.250467252213,3.88695267207)
(-0.316077318146,-0.223685030074,3.95806555011)
(-0.31236629592,-0.215227525481,4.04152436762)
(-0.321178719346,-0.19532392149,4.06365432041)
(-0.290056571635,-0.193243919466,4.02402387071)
(-0.291733811604,-0.199716842196,3.98299838421)
(-0.289262203262,-0.173942359374,3.96044832494)
(-0.259550159181,-0.155806359786,3.96333989171)
(-0.267449717154,-0.142739858535,4.02772349857)
(-0.268712822255,-0.129205083618,4.10110147514)
(-0.28797944205,-0.115431422467,4.13394593542)
(-0.31006380704,-0.107301588384,4.01826011259)
(-0.295291392455,-0.116307750017,4.01283156813)
(-0.309751433919,-0.128968719842,3.94677958239)
(-0.309874480627,-0.125281925152,3.96812107247)
(-0.30343287217,-0.133936374295,3.98888171687)
(-0.315231342135,-0.149234558769,3.9836200126)
(-0.313408872126,-0.164250926868,3.90389207596)
(-0.305132384715,-0.172932829371,3.84247732459)
(-0.30746322214,-0.162840027756,3.8236195891)
(-0.302154465455,-0.140953288346,3.82418668159)
(-0.321822981389,-0.134405280114,3.85468966365)
(-0.33892512769,-0.141435140328,3.8513062774)
(-0.342207957673,-0.120417969047,3.88318528238)
(-0.3520747009,-0.116642607828,3.91058367095)
(-0.35156597877,-0.126199452125,3.95255925134)
(-0.350104229149,-0.122177397678,4.02031435294)
(-0.362465612941,-0.112337974232,4.03916055303)
(-0.367758060443,-0.109424459183,4.00337811088)
(-0.392922320994,-0.129229929776,4.00822751594)
(-0.426924574264,-0.146588994163,4.05035164034)
(-0.429893966015,-0.129606246298,4.05166432735)
(-0.441044061421,-0.144970476185,4.08178189891)
(-0.454133886092,-0.168594071113,4.07725493813)
(-0.449564199928,-0.179152146431,4.09539885515)
(-0.45237893671,-0.180092304578,4.04375521702)
(-0.484136262455,-0.180675179745,4.01830871884)
(-0.511145095108,-0.19584671057,4.01931269098)
(-0.516581125004,-0.197646569561,4.00937564582)
(-0.487441468675,-0.208883735042,4.01257956177)
(-0.443739145056,-0.250606001614,4.00515137885)
(-0.43418204187,-0.254504157393,3.97942084922)
(-0.417079689975,-0.241506015234,3.99160642681)
(-0.41881552897,-0.229269052583,3.97017692178)
(-0.449341463358,-0.228937391672,3.96545611942)
(-0.452911631524,-0.236271437116,4.0277774655)
(-0.423243804009,-0.227521733942,4.07881337395)
(-0.420349348807,-0.2227950499,4.12476730912)
(-0.437313720807,-0.247230823608,4.08095426494)
(-0.486016274274,-0.260716408458,4.00988474146)
(-0.501497733903,-0.237355190961,3.98439570414)
(-0.524156974019,-0.248173703123,3.99962146254)
(-0.546841650927,-0.261241906284,3.99158713653)
(-0.554819317723,-0.247863224464,4.06551922307)
(-0.538019624772,-0.237265839148,4.02909299259)
(-0.557127341774,-0.225170849332,4.01069055282)
(-0.543037996888,-0.225074780481,3.99360864558)
(-0.540735911967,-0.229189122572,4.02070767145)
(-0.524899440695,-0.205111931105,4.00158159718)
(-0.512918735434,-0.210493639817,3.97765547456)
(-0.491809923895,-0.241083091578,4.00746630258)
(-0.470470292661,-0.237994442379,4.04701276921)
(-0.46154709408,-0.224641028386,4.04169743597)
(-0.465153636148,-0.223523994888,4.0491930788)
(-0.465061504613,-0.225522739077,4.13994101428)
(-0.489708955037,-0.219271975561,4.08664784295)
(-0.494755852785,-0.20315862412,4.07191109613)
(-0.476453575084,-0.207501425505,4.06861044551)
(-0.44654119363,-0.207838149226,4.04974821282)
(-0.45916553676,-0.195197999972,4.11039426324)
(-0.468347524879,-0.165341921223,4.2059623747)
(-0.457670664142,-0.16664925161,4.26109150471)
(-0.45372530823,-0.174821934072,4.33661515207)
(-0.433115360793,-0.186521433786,4.34619626307)
(-0.417185169327,-0.198907856005,4.27288491196)
(-0.401677416446,-0.222937648816,4.20750536868)
(-0.398053329811,-0.236137435046,4.07881133659)
(-0.395143631316,-0.231128656735,3.99927815989)
(-0.404391754457,-0.221496149182,4.02742013598)
(-0.38060999264,-0.221108174362,3.99702619932)
(-0.363276431519,-0.237199383638,4.00299334052)
(-0.33605129384,-0.25017025459,4.00433272968)
(-0.353399509361,-0.2778074388,3.94326595364)
(-0.380811195323,-0.299654588597,3.90296052364)
(-0.390239880115,-0.317821614853,3.92216007141)
(-0.399420235569,-0.324472749782,3.86036560635)
(-0.396775388389,-0.343835193153,3.92847731571)
(-0.408615086157,-0.380464006747,3.97085442342)
(-0.417714562692,-0.40792000453,3.95645199148)
(-0.449204860377,-0.442634062488,3.94641213956)
(-0.492899499942,-0.456392916218,3.90373526333)
(-0.505802179407,-0.466438497299,3.88312242998)
(-0.474530902474,-0.477676225074,3.89876899718)
(-0.446928669783,-0.481235563891,3.96704144639)
(-0.417421466852,-0.474950569551,4.09287525737)
(-0.415603477088,-0.466122411838,4.15097170596)
(-0.407576258186,-0.459746726827,4.10367214383)
(-0.419514844172,-0.468394327698,4.0030598625)
(-0.40446862326,-0.474638988244,3.95309285601)
(-0.378620373967,-0.478719732338,3.87659872579)
(-0.364092519852,-0.465103317396,3.9061293425)
(-0.358676947416,-0.45087172123,3.94765689318)
(-0.338494519687,-0.452101731994,3.96954562741)
(-0.329075080809,-0.470392112787,3.91888855126)
(-0.330125699132,-0.494228637335,3.91558401265)
(-0.323332052073,-0.519435287631,3.90651124522)
(-0.30931262513,-0.512219414397,3.93085730924)
(-0.313768663723,-0.4944780375,3.95766672458)
(-0.323255034469,-0.482293314209,3.96675170108)
(-0.314994586068,-0.480925018718,4.0371688207)
(-0.314893785088,-0.483343655365,4.01411192224)
(-0.325850510512,-0.475038712767,4.00873643076)
(-0.33903989699,-0.473170264767,3.97377684874)
(-0.346761421316,-0.472277629897,3.96843045179)
(-0.357618195133,-0.462150364501,3.9718130856)
(-0.353451074946,-0.46067038174,4.00174322536)
(-0.345539115957,-0.459854486197,4.02557873055)
(-0.344414967506,-0.465489212053,4.0337139379)
(-0.355840724561,-0.461618030168,4.01471164462)
(-0.369219073949,-0.458204799571,3.96930004469)
(-0.366157687304,-0.457276510197,3.94450420439)
(-0.377143315775,-0.458976866358,3.95872141448)
(-0.36063220947,-0.448417627037,3.95607546007)
(-0.340631081655,-0.448895635755,3.981308725)
(-0.323405323329,-0.458270936784,4.01979783909)
(-0.320480806686,-0.462738501151,4.02289860143)
(-0.333239944745,-0.468725037669,4.0152498383)
(-0.313347078009,-0.478034604917,4.02397768997)
(-0.301130012333,-0.484947679304,4.02092729077)
(-0.308204896941,-0.489382564004,4.07228117424)
(-0.314679536055,-0.503701078479,4.03199608133)
(-0.351420736045,-0.514145094759,4.01599714884)
(-0.402470308588,-0.532818127547,3.90548372771)
(-0.386746657959,-0.530133805999,3.78810192186)
(-0.394248536223,-0.522585231106,3.83002136025)
(-0.398192759641,-0.517552318669,3.85674721076)
(-0.410872369832,-0.508045103794,3.8906242296)
(-0.452076685995,-0.497548914552,3.96526944483)
(-0.466264551021,-0.499483325242,3.9509369168)
(-0.478923651771,-0.486929011372,3.93715328164)
(-0.485136616983,-0.46015635055,3.97387846496)
(-0.481277929196,-0.433325606211,3.9764237527)
(-0.490467529293,-0.405347360055,4.03619795426)
(-0.515166225457,-0.392526421602,4.04671043863)
(-0.517821104752,-0.389976003198,4.03695847949)
(-0.515147061565,-0.395655056827,4.03865460391)
(-0.512639246616,-0.390628825737,4.02089497358)
(-0.488773110652,-0.382323140484,4.01399347505)
