(0.51714754,0.86610246,10.02153)
(0.0483272668424,0.0738776380296,0.889319130513)
(0.0810022609844,0.112166238463,1.41364136526)
(0.110453418685,0.145247813513,1.89378988854)
(0.135183023398,0.170916839449,2.33463457465)
(0.157057083505,0.194503509139,2.73054522969)
(0.180421612627,0.219845881241,3.09198929629)
(0.202199288578,0.241202684379,3.4218107375)
(0.222079057548,0.261849422283,3.71457582861)
(0.240219707751,0.281401482239,3.98473595055)
(0.240219707751,0.281401482239,3.98473595055)
(0.242685223656,0.278380718589,3.98606024975)
(0.241106410232,0.276006445951,3.98900400123)
(0.236175016393,0.273557738008,3.99545229933)
(0.235259196065,0.276111257673,3.99328021235)
(0.236590819366,0.28435336579,3.99065751164)
(0.236536768807,0.2896520753,3.99840564981)
(0.232151725553,0.29468422784,3.99942035711)
(0.234530906652,0.300783736398,3.99876173939)
(0.234334618931,0.303016542898,3.99546886964)
(0.232024360125,0.309558650909,3.98800709657)
(0.227693330241,0.318121395666,3.9857343169)
(0.224829992954,0.323701475524,3.98229042007)
(0.223355290933,0.324937960356,3.98324770354)
(0.219344788456,0.325634459593,3.98517940443)
(0.216022635281,0.32441157813,3.9870261421)
(0.214382601143,0.322911499377,3.98500559902)
(0.216735638591,0.31969251291,3.98277047155)
(0.217522108547,0.316670736933,3.98117133906)
(0.221367362755,0.314912109423,3.98257409266)
(0.223257891071,0.306367669938,3.97958885565)
(0.22708597445,0.301866395547,3.98718804994)
(0.228418085224,0.300710502078,3.99211796572)
(0.231058935956,0.295411686408,3.99239354842)
(0.237529093432,0.295612567579,3.99225924972)
(0.24062188893,0.295719802647,4.00073768892)
(0.239228521903,0.295740491034,4.00799826205)
(0.23404873447,0.297756221235,4.01213045163)
(0.230478018145,0.296868918679,4.01211707751)
(0.23019095968,0.300079161475,4.01504211571)
(0.228349602477,0.304051488309,4.01483622511)
(0.226206737543,0.30426511518,4.011008744)
(0.224459957089,0.305537422174,4.00779453201)
(0.219679390145,0.305508113176,4.01136691745)
(0.217925308712,0.304539881329,4.00510868103)
(0.219014017778,0.304890526372,3.99573479526)
(0.219067813604,0.306997136333,3.99657455594)
(0.218172081196,0.309270989268,3.99834855059)
(0.215271087726,0.310135759814,3.99932532977)
(0.212604052727,0.307374396021,3.99781381586)
(0.216339901356,0.307620541976,3.99632159851)
(0.216138033912,0.308401978141,3.99572342667)
(0.218065434184,0.308933936739,3.99532572211)
(0.220226690508,0.306096317994,3.99819721987)
(0.218415463438,0.303683666891,4.00643920982)
(0.216946920874,0.301835652141,4.00096621668)
(0.220709505768,0.294146654621,3.9921935034)
(0.221524461944,0.286389534645,3.98978042579)
(0.222517750002,0.282086310506,3.99463108834)
(0.211297619162,0.279965465688,4.00815155778)
(0.20515658601,0.282010618651,4.01128686691)
(0.200915673126,0.287182676771,4.00515556696)
(0.202139100011,0.293171787823,4.00430858541)
(0.216857372458,0.299363179298,3.99747272533)
(0.226291482893,0.302859786417,3.99580503048)
(0.231363644453,0.306566019181,3.99863892653)
(0.233817232546,0.306750205278,4.0004332612)
(0.238834145915,0.305267757672,4.00572922541)
(0.23930875575,0.298111828329,4.00687609041)
(0.247934841315,0.295563519704,4.00412211176)
(0.24968358267,0.288819388194,4.01059602352)
(0.265117219368,0.286098875133,4.0062026365)
(0.262384579907,0.281358188541,4.00412197474)
(0.260154744071,0.282345786753,3.99833749297)
(0.259477937978,0.278430114538,3.99317395628)
(0.257654076486,0.276612951034,3.99615174963)
(0.260037993461,0.276397982747,3.99602632248)
(0.267547091773,0.279748770754,3.99326671833)
(0.270824961113,0.286249734665,3.99499944757)
(0.273090425666,0.290347752139,3.99199346076)
(0.277320904072,0.296158938509,3.99111362529)
(0.27338400208,0.300682593646,3.99291396678)
(0.268355468154,0.302919764058,3.99727667226)
(0.265785131262,0.308531530218,3.99750604013)
(0.26675223444,0.315951282621,3.99464238027)
(0.267474100072,0.322511696824,3.99479840874)
(0.263826960396,0.32565133114,3.99632504608)
(0.265041494325,0.329518493387,3.9918238287)
(0.262077753654,0.330450671028,3.99254160077)
(0.260820231721,0.329088934507,3.9918204651)
(0.260461227641,0.324964611212,3.98969011255)
(0.267089157346,0.328976352249,3.98575665385)
(0.266243908805,0.326991153193,3.98758760104)
(0.265287813955,0.318938607654,3.99039373355)
(0.26643925651,0.311931439607,3.99147782826)
(0.271916110733,0.305617145664,3.98936713683)
(0.270275437184,0.302663344219,3.98621395546)
(0.268342903161,0.298464570924,3.98524157929)
(0.270059542686,0.293516413957,3.98395040319)
(0.273937378903,0.289862662359,3.98354150752)
(0.27563283423,0.284695481244,3.98855615487)
(0.275742533622,0.283595529685,3.99638367563)
(0.282784525587,0.287130413697,3.99880266308)
(0.290860344185,0.291467000801,3.99199468396)
(0.292995352493,0.295032333377,3.99168763076)
(0.295056155959,0.295753307655,3.99627444294)
(0.304370464789,0.299281886377,3.99257553504)
(0.313743674466,0.303552157286,3.99068924652)
(0.31932762215,0.308456137673,3.98864497726)
(0.317337030828,0.311405493326,3.99120633441)
(0.32140001351,0.315246240881,3.98964948463)
(0.32422638531,0.316567914188,3.98650554381)
(0.326706043633,0.315538833106,3.98244916611)
(0.322776931039,0.315565041114,3.98351247528)
(0.324142499353,0.319869473641,3.9793576877)
(0.324554042662,0.320260755512,3.98485704487)
(0.32188790038,0.319354287073,3.98721943735)
(0.316419626888,0.319440849155,3.9861686191)
(0.315023049995,0.320251713092,3.984442955)
(0.313248727588,0.32177979313,3.98217082912)
(0.312424848913,0.319535106481,3.97380357003)
(0.313799566301,0.314851810121,3.9769811009)
(0.314010035913,0.312978436935,3.98062925448)
(0.317250165765,0.307284952652,3.97365136046)
(0.319085226879,0.305630979775,3.96820864351)
(0.320091257789,0.303982838165,3.96361674225)
(0.322852095992,0.305864779985,3.96312022381)
(0.324209669309,0.306093702261,3.96889278508)
(0.322620323095,0.302675077274,3.96955750595)
(0.322682198063,0.303003643169,3.97321630829)
(0.32150100889,0.308500965614,3.9802012528)
(0.321370129989,0.315145930555,3.98326167408)
(0.320840623558,0.322127851688,3.98992557506)
(0.317954865304,0.321466005861,3.99071936382)
(0.313778389391,0.320375913082,3.99029822261)
(0.308366931447,0.320044878488,3.99106603667)
(0.306523967509,0.319039007388,3.99313415573)
(0.315475627844,0.324338868579,3.99243999377)
(0.323842108085,0.331031149817,3.99380136016)
(0.328029854627,0.330112916183,3.99562129456)
(0.333633456387,0.330892112579,3.99077674023)
(0.334010980357,0.325975825683,3.98910475587)
(0.337275682633,0.320332198914,3.9896452414)
(0.341406187036,0.319784635402,3.99203700757)
(0.343708102659,0.317221252374,3.99285504466)
(0.349702726854,0.311070234857,3.99453597526)
(0.349920577204,0.304438611085,3.99337248269)
(0.34464547,0.297009807788,3.99489495903)
(0.347415510349,0.292821997303,3.98976776115)
(0.344632773829,0.287678624477,3.99123170269)
(0.345890331221,0.28433561453,3.99388007113)
(0.349903629168,0.285705484134,3.99010083976)
(0.348221336045,0.289307172597,3.9875406941)
(0.347744095198,0.288168860837,3.98916664439)
(0.342490624121,0.288400510262,3.98666606583)
(0.341432785722,0.296729827969,3.98195646591)
(0.343346567168,0.304163819775,3.97318263016)
(0.342742608511,0.310841845347,3.97355514675)
(0.343341981972,0.316385012208,3.97442304074)
(0.34292100811,0.321766636223,3.97540657242)
(0.340107070739,0.324242677879,3.97998618067)
(0.338668382915,0.326483879756,3.98820805249)
(0.335102431499,0.330042406154,3.99229425333)
(0.333024582448,0.333382024295,3.99073828381)
(0.334668951116,0.332147788284,3.98819854957)
(0.333533952449,0.327383121722,3.9938961001)
(0.337379880274,0.322606344004,3.99630402923)
(0.337398353465,0.321252729623,3.99449338852)
(0.341237785288,0.317123944923,3.99163405857)
(0.345263153849,0.31190166415,3.99228654588)
(0.350189272085,0.309026915062,3.99277672534)
(0.35423060788,0.303925694046,3.99347831149)
(0.356660809634,0.301382689178,3.98750068555)
(0.353043230233,0.30653218718,3.98615290476)
(0.351226388722,0.307626976863,3.98200861112)
(0.348012846253,0.310560938403,3.97894331848)
(0.347872009979,0.310500533119,3.97698265912)
(0.347922837613,0.309570164851,3.97707139627)
(0.350883092245,0.31214695119,3.97328206764)
(0.34939721167,0.311929878195,3.97283284491)
(0.350403195819,0.312749511402,3.96417381096)
(0.349776389772,0.316152760993,3.96272711879)
(0.348205560953,0.314645050511,3.96519418518)
(0.346698623218,0.311580777184,3.97146209547)
(0.348366024805,0.313400489916,3.97538334034)
(0.352462914986,0.314415627388,3.97569881306)
(0.353112381922,0.312729910929,3.97862448142)
(0.350128047127,0.308050114654,3.98471692609)
(0.346331547052,0.303257019023,3.98917496297)
(0.341905455482,0.300971681745,3.99199622427)
(0.339816965064,0.299245950726,3.99603710381)
(0.339067393924,0.29322860283,3.99664459625)
(0.338994036422,0.288897143463,3.99390319988)
(0.341005821939,0.287452153583,3.99076179572)
(0.340736311665,0.285921721268,3.99221400506)
(0.336900496031,0.285869530106,3.99103508387)
(0.339484169238,0.287003904322,3.98782165986)
(0.339875673555,0.287477194091,3.98874785557)
(0.343571047796,0.290016125351,3.98394396066)
(0.343638845736,0.293355774316,3.98276938664)
(0.339679734991,0.297928953418,3.98422742217)
(0.338500532435,0.307363883068,3.98817416626)
(0.336364763165,0.311248109547,3.9866597146)
(0.335425152867,0.312575729139,3.97981864239)
(0.338010122085,0.314917828112,3.97481987195)
(0.340628239641,0.31780562783,3.97660106122)
(0.339353407375,0.319571558322,3.97550049017)
(0.341746991345,0.320898617992,3.97339660618)
(0.341057328606,0.323152528512,3.97452868631)
(0.343654409798,0.324440263659,3.97297829626)
(0.344071458216,0.328931013108,3.97442953783)
(0.342502376182,0.333882046302,3.97486170972)
(0.341648787581,0.337041985069,3.97501886407)
(0.342894765649,0.336561908411,3.97361693585)
(0.340634421009,0.335233449,3.96827726249)
(0.339253868242,0.334779148179,3.96139058452)
(0.334829990016,0.335702688238,3.96166496626)
(0.330159400894,0.332779223898,3.96462130975)
(0.329872053053,0.329525293313,3.97063789862)
(0.332936119892,0.325152054521,3.97689048317)
(0.336645137835,0.320977931279,3.97758724243)
(0.339902453204,0.317787406243,3.9782260915)
(0.338790858952,0.315011096479,3.97779972551)
(0.341920172106,0.314627813272,3.97979947264)
(0.346030817802,0.317365247175,3.98232917457)
(0.346893763964,0.315351020489,3.98355162689)
(0.347719367269,0.313432959512,3.98398090413)
(0.346747251007,0.313034338833,3.98414118421)
(0.345267495569,0.315044552105,3.97711139254)
(0.34175385872,0.317605226817,3.97084144587)
(0.338765626696,0.320614968922,3.96860006557)
(0.339156403503,0.32737696659,3.96720641021)
(0.341627281651,0.330946194783,3.97054441049)
(0.33843549025,0.327150442161,3.97341667512)
(0.335950127445,0.326977395334,3.97140282566)
(0.335977579099,0.326546537761,3.96572305849)
(0.333301401829,0.325786926991,3.96416526919)
(0.332179248505,0.327345746146,3.97370107964)
(0.335208956663,0.325742766426,3.9869042978)
(0.3345069423,0.321115361309,3.99590027038)
(0.333188089498,0.317758326248,3.99903398577)
(0.33498316271,0.310087078254,3.99655596976)
(0.334990294766,0.306305997221,3.99370190758)
(0.339368559516,0.301041855597,3.9956752325)
(0.34147489009,0.295171505787,3.99821500627)
(0.342894844956,0.290534645384,3.9980305237)
(0.347662378056,0.286497346534,3.99165629275)
(0.349152174495,0.289593332835,3.98885975528)
(0.351774469656,0.297304197158,3.985201189)
(0.354354641851,0.298851279173,3.97978261978)
(0.354900236303,0.299415151732,3.98588531732)
(0.350465958422,0.306406435797,3.99176423709)
(0.340229120992,0.315786920462,3.99051935972)
(0.332103341261,0.32783835508,3.99103120592)
(0.334039105729,0.334393359054,3.99088006698)
(0.336196812894,0.341560391277,3.98855817948)
(0.334920574054,0.348849778889,3.99061904008)
(0.331486503086,0.352637351838,3.98736805527)
(0.329312642393,0.355378492234,3.98437420108)
(0.327195911,0.358818540877,3.98151694241)
(0.325955066696,0.358021308205,3.97426874198)
(0.331542160437,0.355138184092,3.97408086294)
(0.3371924119,0.351485496282,3.97635448494)
(0.338097125812,0.348345627512,3.96831796882)
(0.336670024394,0.347920182556,3.97085790594)
(0.338664979424,0.344306594939,3.97692559676)
(0.341039913021,0.33800848362,3.97903520589)
(0.340732032887,0.327504470114,3.98976412864)
(0.341292900107,0.319736193487,3.99433023595)
(0.344022728657,0.315840994351,4.0019094254)
(0.343718295143,0.313449162415,4.00797226834)
(0.343942607367,0.313218821685,4.00379937909)
(0.345025828752,0.313436856651,4.00497328906)
(0.343957665904,0.312714147214,4.00641286673)
(0.341044964398,0.317262129808,4.00075936356)
(0.334522005548,0.319101214055,4.00505541481)
(0.330226397388,0.321361545869,3.99430841662)
(0.327748513545,0.327211958318,3.99183814615)
(0.327258306875,0.332228981545,3.98701365104)
(0.328233803699,0.335467835092,3.98208780959)
(0.326171447025,0.340720800821,3.98187059612)
(0.325388283276,0.341803003119,3.97844824736)
(0.326447802236,0.34272043423,3.97856522066)
(0.329034353396,0.343044492233,3.97905213206)
(0.331739614056,0.343372327688,3.97498610935)
(0.332901503182,0.344049588033,3.97255847352)
(0.336291264103,0.342336592842,3.97776261062)
(0.340366955616,0.33775121026,3.97928087885)
(0.340001386496,0.332784989891,3.97585018511)
